[2026-04-10T22:23:18,035-07:00] [     172.19.0.1 -> webapi-5  ] GET   200 2ms    /manage/react/js/swai-wan-magic-adapter-injector.f2f86c43bde46026466f.js
[2026-04-10T22:23:18,036-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 2ms    /manage/react/js/swai-sso-user-settings-adapter-injector.767ae9c6b7d5825392c6.js
[2026-04-10T22:23:18,123-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 2ms    /api/s/default/stat/health
[2026-04-10T22:23:18,124-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 1ms    /manage/react/js/87896.5cb32fbc7508eaca4cf2.js
[2026-04-10T22:23:18,221-07:00] [     172.19.0.1 -> webapi-1  ] GET   101 29ms   /wss/s/default/events?clients=v2&next_ai_notifications=true
[2026-04-10T22:23:18,256-07:00] [     172.19.0.1 -> webapi-2  ] GET   101 1ms    /wss/s/super/events?clients=v2
[2026-04-10T22:23:18,331-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 173ms  /v2/api/site/default/aggregated-dashboard?historySeconds=86400
[2026-04-10T22:23:18,416-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 1ms    /manage/react/js/76308.f0e94873254e1e7d1d85.js
[2026-04-10T22:23:18,435-07:00] [     172.19.0.1 -> webapi-1  ] GET   200 6ms    /api/s/default/get/setting
[2026-04-10T22:23:18,445-07:00] [     172.19.0.1 -> webapi-6  ] GET   200 11ms   /v2/api/system/event/SETUP_COMPLETED/first
[2026-04-10T22:23:18,473-07:00] [     172.19.0.1 -> webapi-3  ] GET   200 45ms   /v2/api/site/default/described-features?includeSystemFeatures=true
[2026-04-10T22:23:18,496-07:00] [     172.19.0.1 -> webapi-4  ] GET   200 4ms    /manage/react/data/locales/en/logMessages.9cc40042464f2551e11216fca7f28857.json
